longitude,latitude
-98.625612,29.584808
-121.827532,38.454503
-99.759516,32.609867
-96.040223,41.208816
-117.884963,33.881747
-83.102705,42.60265
-87.327203,39.482108
-95.540742,30.189992
-118.005989,33.70219
-98.4121,27.571989
-98.009624,30.517306
-96.786528,32.935327
-97.109358,33.242657
-118.417781,33.968836
-95.548982,30.714368
-123.068787,44.042614
-81.394014,41.321009
-96.920623,32.656165
-88.657067,30.448846
-117.492369,34.248034
-116.40193,43.582145
-117.147868,32.73131
-98.380821,26.183727
-87.400719,39.470316
-118.098043,33.799662
-116.183297,43.60207
-118.415411,33.972887
-98.588741,29.524863
-112.411352,42.828807
-122.350828,37.781841
-95.765534,29.806641
-97.129204,32.663499
-117.942178,33.719619
-118.209946,34.126869
-122.180062,37.44368
-97.502772,28.981089
-97.800278,30.211631
-118.211986,34.126728
-96.748998,32.95529
-122.294649,37.86567
-97.148224,33.210789
-98.629988,29.576855
-97.649577,38.382253
-92.463958,42.517897
-122.263561,37.871594
-123.996736,44.987037
-97.646048,30.686258
-96.658263,33.027512
-98.562282,29.514144
-88.175949,39.477577
-97.442166,48.432507
-117.870788,45.20435
-95.249916,29.412162
-116.791545,47.676716
-116.196408,43.606248
-118.595487,34.138967
-111.85057,40.723238
-116.264671,43.597076
-121.069612,38.680459
-97.681375,30.458264
-117.000165,46.732388
-89.433083,36.363272
-121.308372,38.605963
-95.757687,34.906452
-97.554583,27.832617
-88.168051,41.756586
-98.0919,30.0602
-97.696372,30.405145
-95.387917,29.717924
-96.595542,33.647463
-117.151698,32.729737
-97.640788,30.518285
-97.737049,30.28384
-98.627135,29.584454
-104.915601,39.683476
-96.971478,33.067105
-96.127028,36.120459
-118.288088,34.017908
-122.25854,37.871899
-118.063589,34.037553
-117.903869,34.134373
-97.972418,30.03156
-97.348457,37.695759
-100.203544,34.430588
-97.145679,33.023935
-95.754946,29.63198
-88.787191,42.006799
-118.386183,34.015372
-98.518782,29.327621
-97.971253,30.367458
-103.67033,41.834752
-111.879102,40.771114
-81.937669,41.485732
-84.536705,40.072481
-96.878286,33.125003
-82.606933,29.669437
-85.881817,42.96753
-99.051595,28.169805
-97.711719,30.239876
-121.879732,36.581586
-121.752505,38.541136
-117.760162,33.699233
-116.206271,43.591542
-118.211739,34.128806
-111.848758,40.764209
-97.424964,31.030981
-117.798575,34.092208
-118.23905,34.083045
-118.295277,34.02266
-117.749338,33.794389
-81.607003,41.50363
-95.552418,30.714907
-86.329721,39.848797
-122.266945,37.878056
-98.214163,30.37019
-121.329967,38.586071
-83.069048,42.3477
-118.34312,33.728496
-118.288308,34.017447
-97.643822,30.68383
-117.865188,33.871728
-111.856933,40.769138
-97.730821,30.585284
-86.168339,39.770978
-121.550683,37.110548
-97.143283,33.08147
-96.757941,40.867091
-106.653053,35.117158
-118.293589,33.865806
-83.736686,42.280964
-105.084423,40.585227
