longitude,latitude
-78.054451,42.628952
-74.0203,42.6643
-78.054451,42.628952
-74.0203,42.6643
-74.0203,42.6643
-77.9604,42.6664
-78.054451,42.628952
-78.054451,42.628952
-73.224599,43.516573
-86.200062,37.875292
-79.3311,38.642799
-80.682602,37.5434
-82.203102,35.733002
-84.949699,37.600601
-103.511002,44.351898
-79.956036,44.653022
-83.806858,34.998449
-83.784978,37.868419
-80.388181,38.063172
-108.987778,32.996111
-103.5747,43.9325
-102.3833,43.8333
-109.066667,33.05
-73.83587663989303,41.09440553962517
-103.08225216528821,44.12998110408499
-98.19229389264696,42.17662196279082
-113.94454485394279,43.30761913454705
-100.30717365503907,44.41629265082859
-68.19071189667065,44.30741691103769
-83.0455512442841,42.33135495495745
-113.94454485394279,43.30761913454705
-101.50970360667361,43.83379133998683
-77.00995,45.505189999056945
-103.79345570631129,42.42009325225889
-83.0455512442841,42.33135495495745
-73.83587663989303,41.09440553962517
-79.48658,44.826602
-75.980648,46.074835
-82.093021,35.122082
-77.501603,39.667332
-82.483962,36.193642
-76.311379,44.28473
-85.240927,35.12975
-83.240134,35.419751
-78.351611,38.668007
-86.430853,34.614259
-79.4216,37.431559
-83.764579,34.958767
-99.395,23.269722
-99.395,23.269722
-83.63645941202758,35.347176473804225
-80.42967417962436,37.71002673947602
-102.6,28.966667
-83.63645941202758,35.347176473804225
-83.13974565395732,35.04428424580792
-85.26051345348094,35.49407118671101
-80.42967417962436,37.71002673947602
-80.42967417962436,37.71002673947602
-80.43677437731316,37.71792658221041
-109.20370772463237,31.882585833644
-80.42967417962436,37.71002673947602
-80.42967417962436,37.71002673947602
-93.336842,36.699711
-80.42967417962436,37.71002673947602
-121.556531,41.825367
-84.22017696158336,36.504159479940476
-93.336842,36.699711
-86.09822968407838,37.16863317676877
-80.42967417962436,37.71002673947602
-93.336842,36.699711
-86.08162913454466,37.12573408089054
-80.42967417962436,37.71002673947602
-121.382631,41.644561
-80.42967417962436,37.71002673947602
-83.73560187063185,35.201779869183994
-80.42967417962436,37.71002673947602
-80.42967417962436,37.71002673947602
-102.6,28.966667
-86.09702967026512,37.177532996047354
-80.42967417962436,37.71002673947602
-84.22017696158336,36.504159479940476
-93.336842,36.699711
-80.42967417962436,37.71002673947602
-93.336842,36.699711
-77.555193,39.724591
-80.309737,43.24483
-80.312395,42.421575
-109.28,31.9034
-78.20194,40.67722
-77.95944,42.685
-85.47806,35.84556
-112.954784,43.632146
-111.696018,37.937206
-111.696018,37.937206
-112.954784,43.632146
-111.605064,40.268654
-119.393433,39.455154
-112.954784,43.632146
-119.389114,39.456541
-111.709652,40.439949
-103.79851701930184,23.743189451734533
-103.17810055050548,23.571354090025665
-77.4375,40.88083
-120.8338152763006,36.51882183231733
-93.29606611785027,44.76591687559554
-77.388187707961,40.88887233692708
-103.85757057672006,43.73818013890693
-106.19895555429967,45.30155592175963
-77.53239198420111,40.73937454313219
-110.3841348073236,41.31653779241111
-83.19782,35.39708
-77.00995,45.505189999056945
-77.00995,45.505189999056945
-120.14157111445977,35.35181641316387
-86.50814550709833,39.12829598775541
-120.28757383184363,35.65531846859786
-119.84641136651449,35.4387573474153
-120.3182440990077,35.705677950365285
-120.3182440990077,35.705677950365285
-120.42124634540194,35.960009738297515
-120.29654464502434,35.70914702550364
-117.47762520541058,39.60540407852519
-117.11399184203641,38.43680887945477
-117.47762520541058,39.60540407852519
-122.32511387140951,41.50244522885864
-117.47762520541058,39.60540407852519
-111.74239917343378,35.45887196550963
-115.63561682951466,37.65239576839725
-117.47762520541058,39.60540407852519
-117.47762520541058,39.60540407852519
-93.199997,36.0
-77.683333,45.5
-76.733333,48.466667
-82.962137,34.958764
-86.296181,38.228363
-86.296181,38.228363
-82.24,39.74
-82.15,41.47
-94.0,38.0
-103.89426891394542,30.58815253522449
-117.47762520541058,39.60540407852519
-117.76,36.1
-117.47762520541058,39.60540407852519
-117.10894552140708,34.20774987514234
-117.11399184203641,38.43680887945477
-117.11399184203641,38.43680887945477
-117.11399184203641,38.43680887945477
-103.89426891394542,30.58815253522449
-117.76,36.1
