longitude,latitude
-110.826,31.829
-103.025,40.474
-103.035,40.462
-109.5795,31.8679
-110.974812,31.852306
-110.974812,31.852306
-106.846697,32.312317
-110.712025,32.047857
-109.592871,31.876468
-118.8545,46.6624
-109.592871,31.876468
-106.460083,31.332028
-106.497972,31.200556
-106.498139,31.200361
-106.497378,31.20075
-106.460805,31.33175
-105.73915611505417,36.47208230617991
-106.4912,35.109899999111924
-106.929932,34.016242
-106.88,34.3549999991206
-108.75666999999999,35.104999999111975
-106.75686134899287,35.222842313872
-106.82106172389308,34.80484244135173
-107.90353898288922,35.65906350888903
-113.27114631143859,40.127926017582006
-106.92675626163218,35.04407385402572
-106.93177000000001,34.29428699912133
-106.93177000000001,34.29428699912133
-107.35009079910823,33.59171282227869
-106.92383200000002,34.29504299912132
-106.09090113491771,34.25920132665855
-103.66543665095736,34.00125494763149
-103.71120087373198,34.00918652401017
-102.405833,41.743583
-107.05421,32.05755
-106.291033,31.741986
-102.53834,33.856415
-108.756,35.104999999111975
-107.30325,33.55565999913048
-107.929771,34.764328
-107.933605,34.770385
-107.929437,34.766764
-107.929634,34.765499
-107.926654,34.763892
-103.020055,40.473576
-103.013883,40.470356
-103.025194,40.473551
-103.021063,40.480573
-103.035457,40.462418
-103.025194,40.473551
-103.020055,40.473576
-103.013501,40.468354
-103.013883,40.470356
-109.404418,38.236238
-109.404418,38.236238
-99.058786,35.413861
-99.05085,35.419111
-112.436683,40.183889
-112.429727,40.180753
-112.436683,40.183889
-107.930403,34.762191
-107.934854,34.784195
-112.429727,40.180753
-104.94619,36.37685
-107.940483,34.778361
-107.929533,34.75688
-104.824997,38.831902
-103.497002,41.2355
-103.497002,41.2356
-112.624442,37.105691
-110.101812,31.423762
-109.738784,38.634644
-111.162859,41.564454
-110.714931,39.400737
-110.101812,31.423762
-112.487694,35.224468
-103.014,40.468
-102.324902,34.132045
-113.310013,44.239634
-102.324902,34.132045
-102.324902,34.132045
-102.324902,34.132045
-102.807454,31.594271
-102.324902,34.132045
-102.324902,34.132045
-98.666474,36.805031
-102.324902,34.132045
-103.974049,34.207943
-119.081085,38.048137
-102.324902,34.132045
-106.567796,34.695814
-119.749622,38.941296
-106.778337,32.413903
-110.83,41.15
-106.930892,34.750485
-112.1333,33.9167
-111.2,33.7333
-110.736828,31.72095
-111.1833,33.7167
-110.0833,31.4333
-106.930892,34.750485
-111.15,33.6833
-111.15,33.6833
-101.795,33.164
-111.2,33.7333
-111.2,33.7333
-100.5867,48.3153
-112.1333,33.9167
-112.1333,33.9167
-109.665,34.646
-106.543693,31.381007
-118.594728,42.007708
-99.66724,34.79718
-99.5469,34.46767
-99.69965,34.86502
-99.14558,34.34879
-99.14558,34.34879
-99.69583,34.76847
-99.88006,34.79773
-99.73918,35.45045
-99.18497,34.47807
-99.3952,35.08642
-99.3952,35.08642
-99.41418,35.10238
-99.41418,35.10238
-99.22986,34.53629
-99.36014,35.03948
-99.72592,34.43579
-100.74,36.83
-100.73815,36.8359
-99.19359,34.51075
-99.76379,34.47955
-99.98225,34.79778
-99.94207,34.91495
-99.94207,34.91495
-99.42358,34.83625
-100.905815,42.604949
-99.50805,36.56154
-99.50805,36.56154
-102.9556,36.9416
-102.8792,36.84478
-102.8792,36.84478
-102.8792,36.84478
-99.0709,34.60894
-99.60798,34.9422
-99.27216,35.02576
-99.27216,35.02576
-99.44112,34.80137
-99.33418,35.0879
-99.33418,35.0879
-100.74,36.83
-100.74,36.83
-100.74,36.83
-100.74,36.83
-100.74,36.83
-100.74,36.83
-100.73815,36.8359
-100.748767,36.82015
-100.74,36.83
-100.74,36.83
-102.8792,36.84478
-102.8792,36.84478
-102.8792,36.84478
-102.8792,36.84478
-102.8792,36.84478
-102.8792,36.84478
-102.8792,36.84478
-98.84201,34.17436
-98.84201,34.17436
-100.74,36.83
-108.398,36.7401
-104.645126,34.907896
-104.645126,34.907896
-103.035,40.462
-106.849,32.608
-99.051,35.417
-110.849,31.871
-114.295816,48.245286
-114.295816,48.245286
-114.295816,48.245286
-114.295816,48.245286
-114.295816,48.245286
-114.295816,48.245286
-114.295816,48.245286
-114.295816,48.245286
-114.295816,48.245286
-110.636,35.8734
-112.531,37.0451
-112.531,37.0451
-108.342,31.6998
-110.66,35.0255
-112.531,37.0451
-110.92583,32.22167
-104.05641,32.42044
-104.05641,32.42044
-99.42828,27.573347
-99.071,35.412
-104.404563,32.109349
-110.657,35.0269
-101.80045796831091,37.192386004187156
-100.46693113633064,38.482166783845656
-99.8749179772456,38.91416161896895
-100.93305409514628,39.87604108718865
-99.07988709300827,37.52279090660247
-106.30591072702936,42.85821464220344
-108.55517315904774,41.072802770289876
-108.55517315904774,41.072802770289876
-102.6203,38.0727
-99.42789876946543,37.872332626783994
-108.14139,44.55062
-108.14139,44.55062
-107.30858479355048,42.50853242565385
-106.26875,41.89573
-101.22720596758447,27.33719653314707
-100.97510471109287,37.01409338825673
-108.66041,44.8376
-98.59591239888333,35.57804506299188
-101.18525067837183,38.48486356738164
-101.18525067837183,38.48486356738164
-106.46708588202725,31.45690099529777
-101.25941,35.91999
-103.72293,39.81327
-106.73860076828937,35.08000995081764
-100.48499419591477,41.50094019393872
-118.77711579707487,39.5314152982489
-101.58662250448192,41.167149421136266
-100.34307,35.44079
-100.34307,35.44079
-106.36285,31.75852
-106.36285,31.75852
-99.84711159301892,25.166726433368964
-100.12738673546468,37.72518258086216
-99.26688999797504,37.18329703890908
-101.60283,36.29401
-102.98325,39.293
-102.9208,38.0835
-99.94566267573795,37.852930853652026
-100.05745486425874,37.727922822423146
-100.05745486425874,37.727922822423146
-118.65544094323266,42.249704197811255
-109.28049,41.59741
-96.69268605966806,43.274216727455595
-101.44204118476979,37.58842956249908
-99.44190312065112,38.4735712803464
-101.80045796831091,37.192386004187156
-104.33683866981103,33.54397214100671
-106.03812698390765,35.604850799475905
-100.93305409514628,39.87604108718865
-99.07988709300827,37.52279090660247
-100.51957338631911,37.14204268511612
-99.07988709300827,37.52279090660247
-106.30591072702936,42.85821464220344
-102.97455147534967,41.19073235840781
-98.8148965368234,38.561562237081695
-108.03879576451357,44.27847132942445
-101.22720610650339,27.366245455007874
-115.53145,40.95464
-115.49997,40.94042
-101.18525067837183,38.48486356738164
-99.77580489763999,37.36899116253119
-101.60283,36.29401
-101.27725,35.93449
-100.85585333953713,42.547126427141464
-106.46300502684574,31.343176565720448
-100.48499419591477,41.50094019393872
-103.60578942768822,41.23558855751114
-101.8192777331007,39.7739386256745
-97.70614,27.29862
-97.14497,25.91839999925761
-110.09762603099783,31.43839483767575
-100.67516827372155,42.56060711820954
-98.72534599666241,37.28110719222967
-100.1650274954661,39.13555656803269
-103.44289,37.19595
-100.05745486425874,37.727922822423146
-101.44165,36.17798
-102.9208,38.0835
-100.05745486425874,37.727922822423146
-100.36691990059113,37.23329145203159
-99.31690267271073,38.916663909222564
-100.95116655009616,38.79325906453751
-101.87019705229467,36.797994002534175
-100.4465216159968,37.17019241415933
-100.9878654537464,39.855541161286716
-98.67746733229254,36.05402377641541
-100.50674311090279,37.15229252754247
-100.50674311090279,37.15229252754247
-99.07988709300827,37.52279090660247
-99.07988709300827,37.52279090660247
-106.30591072702936,42.85821464220344
-108.5551736268185,41.116272166404364
-108.5551736268185,41.116272166404364
-108.55517315904774,41.072802770289876
-106.65723,41.79111
-104.39645,41.5431
-105.46096562027775,37.42874025769315
-105.46096562027775,37.42874025769315
-99.43577167425175,43.79900917375597
-98.8148965368234,38.561562237081695
-99.42789876946543,37.872332626783994
-101.22720596758447,27.33719653314707
-100.6644897875215,28.915821939876228
-102.03054917329244,28.64559503665545
-97.44766994029328,46.07929623148717
-108.12914,43.30797
-108.12914,43.30797
-108.50838,41.95966
-105.1152,45.7589
-108.66041,44.8376
-107.9188003460273,42.394039993672536
-108.66924755975442,32.26992692821698
-108.66924755975442,32.26992692821698
-100.4465216159968,37.17019241415933
-101.55732225370495,28.195712910210563
-106.46172246420014,31.41388536194913
-101.22374,35.89098
-102.3479455889226,41.37569304212398
-101.65483500523383,41.23823816275374
-118.88933773704329,39.473435466500234
-106.73040905550033,32.43611399787789
-106.73040905550033,32.43611399787789
-97.0176189033014,40.48853799564418
-98.59832234178688,37.24485843054197
-102.54179,37.61131
-102.9208,38.0835
-108.28962,44.95335
-101.44204118476979,37.58842956249908
-99.8749179772456,38.91416161896895
-100.95116655009616,38.79325906453751
-106.03812698390765,35.604850799475905
-101.59136388829111,38.78088639310991
-100.93305409514628,39.87604108718865
-100.4465216159968,37.17019241415933
-99.07988709300827,37.52279090660247
-99.07988709300827,37.52279090660247
-99.07988709300827,37.52279090660247
-99.07988709300827,37.52279090660247
-99.07988709300827,37.52279090660247
-99.07988709300827,37.52279090660247
-106.30591072702936,42.85821464220344
-108.55517550722946,41.29014978716359
-108.55517315904774,41.072802770289876
-108.55517315904774,41.072802770289876
-108.55517315904774,41.072802770289876
-104.43503,41.5431
-104.43503,41.5431
-109.66655,41.13372
-101.22720596758447,27.33719653314707
-101.08263212296585,29.305686889837936
-102.03054917329244,28.64559503665545
-100.97510471109287,37.01409338825673
-106.3090414673418,44.691359007638546
-108.66924755975442,32.26992692821698
-101.22657528372326,27.196999756178194
-115.45728,40.94569
-98.20787526937677,23.76792826180576
-101.22374,35.89098
-101.90075961947137,37.04799856038402
-100.48499419591477,41.50094019393872
-103.60578942768822,41.23558855751114
-101.65483500523383,41.23823816275374
-118.77711579707487,39.5314152982489
-97.56485916868061,38.06118631433528
-112.56569121162099,34.57329955969554
-102.21663,39.3471
-99.86769100500693,25.146148186602915
-101.86459927175015,37.13500690539324
-98.59832234178688,37.24485843054197
-103.98101699354486,45.85888597836037
-96.17830749324276,40.873225666844355
-101.60283,36.29401
-101.60283,36.29401
-101.60283,36.29401
-99.94566267573795,37.852930853652026
-109.24189,41.52496
-105.87,37.5738
-101.80045796831091,37.192386004187156
-100.95116655009616,38.79325906453751
-106.03812698390765,35.604850799475905
-106.03812698390765,35.604850799475905
-100.93305409514628,39.87604108718865
-112.52603414242645,37.076429272166976
-100.50674311090279,37.15229252754247
-100.50674311090279,37.15229252754247
