longitude,latitude
-81.639304,41.26985
-81.639195,41.26888
-72.971952,40.713493
-85.501099,38.768299
-103.830002,43.729698
-103.830002,43.729698
-82.5606,35.696899
-81.8228,36.0961
-91.925003,44.6987
-79.422501,39.5681
-76.699699,39.254398
-81.680298,36.544201
-81.8228,36.0961
-81.8228,36.0961
-79.483597,39.237202
-82.2267,35.459702
-85.501099,38.768299
-78.579498,35.939899
-103.830002,43.729698
-81.8228,36.0961
-81.8228,36.0961
-78.638802,35.780102
-81.8228,36.0961
-82.5606,35.696899
-81.557238,41.062033
-83.4112,38.0951
-72.923499,43.936249
-118.61759727291803,51.649760704136256
-118.61759727291803,51.649760704136256
-81.864259,36.570427
-70.491946,41.582047
-77.005325,38.833733
-70.561,41.562384
-81.190577,40.240471
-87.880496,49.788991
-83.411201,38.0951
-75.057264,45.416176
-81.639325,41.268931
-82.892013,36.946128
-81.55577,36.640682
-70.642707,41.566487
-81.42894,41.129597
-72.901959,42.297074
-71.00457,46.951598
-72.860748,43.689956
-96.16759812010368,41.02490366851657
-96.17716839319912,41.0249036346864
-96.6876746685636,39.6891112558195
-96.6876746685636,39.6891112558195
-92.2046,41.3333
-84.09377308244154,36.223755786504626
-92.24492,37.75662
-96.16759812010368,41.02490366851657
-96.6876746685636,39.6891112558195
-96.6876746685636,39.6891112558195
-104.0159971304127,43.93237768594079
-104.0159971304127,43.93237768594079
-103.89787323764784,43.88467870991269
-93.423942,36.737081
-90.18636795710161,46.44963947766011
-104.08562140206509,44.14937560631781
-96.16759812010368,41.02490366851657
-96.16759812010368,41.02490366851657
-96.17716839319912,41.0249036346864
-96.6876746685636,39.6891112558195
-96.6876746685636,39.6891112558195
-96.6876746685636,39.6891112558195
-96.6876746685636,39.6891112558195
-97.93594120000994,42.82341618957335
-91.1367,40.8523
-92.2046,41.3333
-103.89787323764784,43.88467870991269
-87.43586258580534,35.63366470326227
-89.31816378047468,37.30508188415729
-94.872,40.34599999906893
-93.38162771565905,36.668728121300084
-86.4153,38.730136
-96.16759812010368,41.02490366851657
-96.17716839319912,41.0249036346864
-96.17716839319912,41.0249036346864
-96.6876746685636,39.6891112558195
-83.95276937638846,36.310354002663296
-90.579927,37.234831
-90.18636795710161,46.44963947766011
-104.08562140206509,44.14937560631781
-96.16759812010368,41.02490366851657
-96.17716839319912,41.0249036346864
-87.43586258580534,35.63366470326227
-75.79,40.40199
-96.6876746685636,39.6891112558195
-93.88676799042679,41.983239353107614
-99.34170305485438,38.87236457878208
-75.79,40.40199
-92.24492,37.75662
-96.68767464662868,39.68548131329217
-75.12912342751702,40.98606881746702
-96.1417873109021,41.013093916608916
-96.1417873109021,41.013093916608916
-96.17716839319912,41.0249036346864
-96.6876746685636,39.6891112558195
-103.85566251343657,43.93237855140849
-91.1367,40.8523
-103.89787323764784,43.88467870991269
-103.89787323764784,43.88467870991269
-84.09377308244154,36.223755786504626
-90.18636795710161,46.44963947766011
-96.17716839319912,41.0249036346864
-97.82548835295138,42.87361613486511
-96.6876746685636,39.6891112558195
-91.1367,40.8523
-93.88676799042679,41.983239353107614
-103.89787323764784,43.88467870991269
-103.89787323764784,43.88467870991269
-93.74555475797494,40.2438624935273
-74.69673366169296,40.784138135319154
-96.6876746685636,39.6891112558195
-93.0996,42.32458
-84.20747663103465,36.51441926957734
-90.579927,37.234831
-96.17716839319912,41.0249036346864
-96.17716839319912,41.0249036346864
-92.74001600342048,38.01000292376545
-75.79,40.40199
-93.81563915021614,36.585628642539476
-92.24492,37.75662
-92.24492,37.75662
-93.38162771565905,36.668728121300084
-96.6876746685636,39.6891112558195
-91.1367,40.8523
-93.88676799042679,41.983239353107614
-104.0159971304127,43.93237768594079
-92.24492,37.75662
-77.5114,40.8983
