longitude,latitude
-75.255751,43.173456
-76.011292,45.350706
-79.025858,44.603861
-76.51446,44.526019
-96.807823,47.800909
-72.862461,44.098993
-73.217603,44.444498
-93.202002,45.417502
-91.197832,47.381085
-75.257082,43.241673
-74.252658,44.438666
-74.252658,44.438666
-74.978491,43.322291
-73.984302,43.791453
-74.481273,44.238387
-74.252658,44.438666
-74.252658,44.438666
-74.481273,44.238387
-74.071539,44.560326
-74.481273,44.238387
-74.978491,43.322291
-74.294898,44.84866
-75.257082,43.241673
-74.45739,44.633669
-74.45739,44.633669
-74.45739,44.633669
-74.252658,44.438666
-74.294898,44.84866
-74.978491,43.322291
-74.294898,44.84866
-75.257082,43.241673
-74.071539,44.560326
-74.822223,44.174565
-74.252658,44.438666
-74.252658,44.438666
-74.252658,44.438666
-74.252658,44.438666
-74.481273,44.238387
-74.481273,44.238387
-74.978491,43.322291
-74.481273,44.238387
-75.392408,43.895902
-74.252658,44.438666
-74.252658,44.438666
-74.252658,44.438666
-74.252658,44.438666
-74.481273,44.238387
-75.392408,43.895902
-75.392408,43.895902
-74.294898,44.84866
-74.252658,44.438666
-74.481273,44.238387
-75.392408,43.895902
-74.822223,44.174565
-74.481273,44.238387
-74.294898,44.84866
-74.481273,44.238387
-74.294898,44.84866
-74.481273,44.238387
-74.252658,44.438666
-74.252658,44.438666
-74.481273,44.238387
-75.392408,43.895902
-74.071539,44.560326
-74.45739,44.633669
-74.252658,44.438666
-74.294898,44.84866
-74.481273,44.238387
-74.252658,44.438666
-74.252658,44.438666
-74.252658,44.438666
-74.481273,44.238387
-74.45739,44.633669
-74.328774,44.202836
-74.294898,44.84866
-74.294898,44.84866
-74.252658,44.438666
-74.071539,44.560326
-74.45739,44.633669
-75.257082,43.241673
-75.257082,43.241673
-74.45739,44.633669
-72.717233,44.278265
-71.460721,42.402711
-72.619588,45.185502
-93.673971,46.879747
-71.282872,42.245875
-79.693209,39.142954
-73.341395,42.750827
-72.298027,45.298976
-72.99338,43.819126
-71.254568,42.465662
-71.448018,42.434538
-70.964803,42.801075
-73.653227,42.52957
-72.666111,44.69477
-122.814133,39.742108
-73.341395,42.750827
-74.18,45.01
-84.083176,46.37678
-72.461204,44.341004
-74.086611,41.733804
-78.613118,44.059039
-96.564069,50.558892
-78.337233,45.613012
-70.85224,43.167325
-75.106859,45.589485
-75.219691,42.524243
-70.844807,42.63005
-96.561819,50.558817
-75.819636,45.170198
-93.110526,45.369434
-73.341395,42.750827
-75.870396,45.152007
-68.588972,46.043745
-70.843393,42.629065
-93.183533,45.407152
-114.467263,50.969493
-70.973107,42.807071
-72.596841,44.886401
-73.170376,44.44066
-71.171059,42.30266
-72.883891,43.259697
-123.839991,41.011698
-71.081601,42.452686
-76.301411,42.944895
-67.872925,46.263316
-70.973685,42.803907
-77.139382,45.600589
-71.438047,42.3688
-77.434776,42.8942
-72.064743,42.175285
-72.449692,43.793272
-70.627542,42.643575
-72.58125,44.299861
-72.757858,44.298113
-105.769997,53.200001
-120.2333,55.7666
-76.16085,42.990303
-82.737436,45.793649
-78.840993,42.589448
-72.137604,43.489498
-71.957397,42.299999
-71.717796,43.328999
-75.596497,42.921299
-72.748711,44.363544
-78.359258,45.583958
-71.08065,42.453122
-72.639747,44.42273
-79.358337,45.076558
-72.536167,43.635852
-75.866615,45.52206
-75.78677,42.861368
-75.343801,45.518207
-80.047154,42.548536
-79.083054,38.357777
-72.747993,44.363468
-75.722153,44.946438
-71.553002,42.452789
-79.593085,44.499911
-71.082116,42.452907
-73.224365,44.450486
-70.964989,42.812522
-75.343494,45.510699
-71.439512,43.769776
-76.85292,42.101508
-71.552529,42.422803
-96.313261,50.050408
-72.46129,44.340763
-72.748797,44.363675
-75.009716,41.675825
-72.461275,44.340782
-84.922897,49.761468
-80.143591,44.172277
-72.315255,43.695438
-75.872838,45.143961
-72.461228,44.3408
-71.569356,42.218489
-72.857729,43.900118
-121.789854,40.750221
-73.190327,44.487055
-85.23202,46.707977
-77.878733,41.183824
-84.473809,46.627071
-70.965016,42.812551
-72.7626,42.8258
-71.563058,42.260924
-70.574694,43.638714
-71.303138,42.452597
-76.023418,43.010892
-93.199893,45.409433
-72.259,43.726
-70.974905,42.809638
-77.08224,42.116116
-71.559641,44.318569
-68.373827,44.379126
-76.150508,44.878921
-128.574048,54.170445
-112.893655,53.375106
-70.105589,44.023246
-84.47363,46.62711
-79.187296,44.81468
-73.17946,45.56266
-79.945589,39.440384
-74.262914,45.900987
-124.03685,40.897482
-123.792353,41.135803
-74.35257,41.910416
-75.343428,45.510655
-75.242684,45.160303
-74.28523,45.737057
-78.686927,44.090551
-75.271868,45.431496
-78.767427,41.539468
-72.213827,43.751311
-72.461225,44.34101
-64.530707,44.269219
-72.523799,43.632286
-78.265802,39.388961
-73.341395,42.750827
-70.543169,41.921179
-70.886506,44.498037
-76.559574,44.625668
-71.307517,42.408
-70.949497,42.637594
-71.521358,41.500181
-71.594044,42.193048
-68.490042,46.418655
-69.59061,45.459491
-71.594044,42.193048
-71.574512,42.611201
-74.466747,44.222755
-71.010632,44.694221
-70.8833,42.7667
-71.17688,42.651177
-73.202274,44.491287
-72.815812,44.185593
