longitude,latitude
-152.1442,69.3669
-147.8234,64.8679
-152.1442,69.3669
-152.17,68.4
-145.938978,69.224151
-145.954172,69.224226
-146.372306,69.893694
-156.0,68.95
-156.0,68.95
-156.0,68.95
-156.0,68.95
-156.0,68.95
-156.0,68.95
-156.0,68.95
-158.0,67.966667
-156.0,68.95
-156.0,68.95
-158.0,67.966667
-156.0,68.95
-156.0,68.95
-156.0,68.95
-156.0,68.95
-156.0,68.95
-156.0,68.95
-156.0,68.95
-156.0,68.95
-156.0,68.95
-156.0,68.95
-158.0,67.966667
-156.0,68.95
-158.0,67.966667
-165.402956,64.519136
-163.91011,65.589663
-164.0,65.5
-163.909402,65.589466
-164.0,65.5
-163.908737,65.588812
-163.909402,65.589466
-164.25,65.3333
-164.25,65.3333
-145.167,69.3417
-152.92364498261392,68.07729915486199
-152.92364498261392,68.07729915486199
-152.96292459323325,68.08329862179276
-152.96292459323325,68.08329862179276
-152.96814636337422,68.0806594506243
-152.96814636337422,68.0806594506243
-152.96814636337422,68.0806594506243
-150.65500881850625,68.2761516162478
-150.65500881850625,68.2761516162478
-152.96814636337422,68.0806594506243
-152.94621192425166,68.5799525932414
-152.92364498261392,68.07729915486199
-144.983333,68.05
-156.164111,67.727944
-156.164111,67.727944
-156.164111,67.727944
-156.17210539574887,67.70714645435557
-156.13444056153705,67.72164755417717
-156.164111,67.727944
-154.15142394225927,68.10419471510659
-154.15142394225927,68.10419471510659
-154.12586952517233,68.1202786470326
-163.976389,64.719722
-148.980936,63.727261
-145.0360286874521,69.3042231904801
-158.25064017623316,67.48174087193613
-158.25005718443637,67.48187988655891
-158.2467793734406,67.48379600006403
-158.25005718443637,67.48187988655891
-163.65021373560936,67.26963412552224
-159.79192909373637,67.60265956281656
-146.245028,63.118972
-146.24809,63.10772
-149.02121,68.72072
-158.466667,67.383333
-148.083333,62.733333
-148.083333,62.733333
-148.916667,62.916667
-143.617222,69.717778
-158.190556,67.663889
-148.982167,63.729636
-163.976389,64.719722
-149.593333,68.628333
-149.593333,68.628333
-149.593333,68.628333
-149.593333,68.628333
-149.593333,68.628333
-163.976389,64.719722
-152.96282325104758,68.57970228517607
-152.92364498261392,68.07729915486199
-150.668286357598,68.27790143245626
-150.668286357598,68.27790143245626
-152.9431458066018,68.0804658957312
-152.95057309047377,68.58048053010742
-156.164607728889,67.72653613898459
-163.976389,64.719722
-164.901389,65.085833
-153.84695,60.778533
-159.79192909373637,67.60265956281656
-163.65021373560936,67.26963412552224
-163.63401977725576,67.27927368651697
-149.55073989873043,60.6749042639141
-146.24809,63.10772
-146.24809,63.10772
-149.5144,68.64222
-149.51208,68.63862
-149.51694999999998,68.10617999934809
-149.50021000000004,68.10138999934797
-149.5034,68.10118999934798
-148.980936,63.727261
-155.533333,67.65
-155.533333,67.65
-155.533333,67.65
-145.616667,63.083333
-143.75,68.6
-165.533333,68.3
-165.533333,68.3
-149.47370710704973,68.52837409319949
-146.24809,63.10772
-151.466667,68.283333
-165.533333,68.3
-158.980556,68.1475
-149.89054518089105,63.49792850126758
-160.8,67.9
-155.533333,67.65
-155.533333,67.65
-155.538889,67.656944
-163.976389,64.719722
-163.976389,64.719722
-163.976389,64.719722
-149.593333,68.628333
-152.96282325104758,68.57970228517607
-152.95873908311862,68.57173012087179
-152.94621192425166,68.5799525932414
-152.94621192425166,68.5799525932414
-152.92364498261392,68.07729915486199
-152.92364498261392,68.07729915486199
-152.92364498261392,68.07729915486199
-152.96292459323325,68.08329862179276
-150.66573093424464,68.27509539435374
-154.11547986525886,68.11683473568293
-154.12484125048348,68.11833460918619
-165.533333,68.3
-165.533333,68.3
-165.533333,68.3
-145.0251378163435,69.30021324849709
-145.0360286874521,69.3042231904801
-145.02749932469544,69.31076354417414
-153.84695,60.778533
-163.65021373560936,67.26963412552224
-163.6800742346303,67.26310538895584
-149.5210003679752,60.83504661816584
-146.245028,63.118972
-163.895,65.583333
-138.216667,64.583333
-167.1,65.4
-158.980556,68.1475
-148.980936,63.727261
-149.89054518089105,63.49792850126758
-148.9104698374029,61.364483518794415
-148.8621343691012,61.343372914942705
-148.8621343691012,61.343372914942705
-152.8713761075477,61.357194975038134
-153.9301551907182,59.522979556612704
-153.9301551907182,59.522979556612704
-150.59291147778728,63.708671301793316
-150.59096655975958,63.71006036670765
-148.810278,63.372778
-149.593333,68.628333
-149.593333,68.628333
-152.95432269034274,68.5769243559819
-152.96292459323325,68.08329862179276
-152.96292459323325,68.08329862179276
-152.96814636337422,68.0806594506243
-152.96814636337422,68.0806594506243
-152.96814636337422,68.0806594506243
-150.65773051946533,68.27334548440342
-150.67034191333704,68.27409528268414
-150.67034191333704,68.27409528268414
-150.67034191333704,68.27409528268414
-150.67034191333704,68.27409528268414
-163.976389,64.719722
-145.0280182891679,69.30305328980637
-153.8652,60.7906
-159.7907901626653,67.60332660243442
-158.25005718443637,67.48187988655891
-163.65021373560936,67.26963412552224
-149.5925,68.62429
-149.49974,68.10063999934796
-149.50433,68.10277999934802
-145.616667,63.083333
-149.583333,68.066667
-164.666667,65.083333
-160.8,67.9
-150.59568860570866,63.70950427324963
-155.533333,67.65
-152.94621192425166,68.5799525932414
-144.983333,68.05
-144.983333,68.05
-158.466667,67.383333
-148.983,63.741
-148.984308,63.730683
-162.209444,67.469167
-149.89054518089105,63.49792850126758
-155.533333,67.65
-160.8,67.9
-160.8,67.9
-155.533333,67.65
-148.990372,63.729211
-148.980936,63.727261
-155.533333,67.65
-148.8621343691012,61.343372914942705
-152.8713761075477,61.357194975038134
-155.533333,67.65
-155.538889,67.656944
-155.533333,67.65
-155.533333,67.65
-155.533333,67.65
-163.976389,64.719722
-163.976389,64.719722
-164.012222,64.714722
-149.593333,68.628333
-149.593333,68.628333
-149.593333,68.628333
-149.593333,68.628333
-163.976389,64.719722
-164.651667,64.422222
-149.0139,63.709561
-152.96292459323325,68.08329862179276
-152.96292459323325,68.08329862179276
-150.65500881850625,68.2761516162478
-150.65773051946533,68.27334548440342
-145.616667,63.083333
-156.15252304995042,67.71506403679983
-154.12484125048348,68.11833460918619
-154.15142394225927,68.10419471510659
-154.15142394225927,68.10419471510659
-145.0360286874521,69.3042231904801
-145.02466876578848,69.30728348160609
-146.24809,63.10772
-149.0,61.0
-143.617222,69.717778
-158.190556,67.663889
-158.190556,67.663889
-159.818333,68.212222
-159.818333,68.212222
-161.48056909963714,68.46998618078138
-148.984308,63.730683
-148.9104698374029,61.364483518794415
-152.8713761075477,61.357194975038134
-150.59568860570866,63.70950427324963
-150.59096655975958,63.71006036670765
-150.59568860570866,63.70950427324963
-149.593333,68.628333
-149.593333,68.628333
-149.593333,68.628333
-149.0139,63.709561
-152.95873908311862,68.57173012087179
-152.95057309047377,68.58048053010742
-152.96292459323325,68.08329862179276
-152.96292459323325,68.08329862179276
-152.96814636337422,68.0806594506243
-152.9431458066018,68.0804658957312
-156.17210539574887,67.70714645435557
-154.12586952517233,68.1202786470326
-163.976389,64.719722
-145.0280182891679,69.30305328980637
-153.84695,60.778533
-163.6800742346303,67.26310538895584
-149.5925,68.62429
-149.49971,68.10062999934796
-149.59772,68.62664999936055
-149.883722,63.500375
-149.55753,68.62559
-155.533333,67.65
-143.75,68.6
-145.0,68.05
-143.615833,69.711111
-160.8,67.9
-155.533333,67.65
-165.533333,68.3
-145.616667,63.083333
-165.533333,68.3
-155.766667,69.966667
-145.0280182891679,69.30305328980637
-158.25005718443637,67.48187988655891
-148.97144,63.74794
-146.24809,63.10772
-164.5,66.4
-158.466667,67.383333
-155.466667,67.666667
-145.0,68.05
-145.0,68.05
-158.190556,67.663889
-142.048516535525,62.06445801280307
-149.533181,63.726431
-149.89054518089105,63.49792850126758
-155.533333,67.65
-148.8621343691012,61.343372914942705
-152.8713761075477,61.357194975038134
-152.8713761075477,61.357194975038134
-150.59568860570866,63.70950427324963
-155.533333,67.65
-149.0186,63.730561
-145.616667,63.083333
-145.616667,63.083333
-163.976389,64.719722
-163.976389,64.719722
-163.976389,64.719722
-149.593333,68.628333
-149.593333,68.628333
-149.593333,68.628333
-149.593333,68.628333
-149.593333,68.628333
-164.012222,64.714722
-163.976389,64.719722
-148.980936,63.727261
-152.96282325104758,68.57970228517607
-152.96282325104758,68.57970228517607
-152.96282325104758,68.57970228517607
-152.95940601138253,68.57848031049552
-152.95940601138253,68.57848031049552
-152.95057309047377,68.58048053010742
-152.94621192425166,68.5799525932414
-150.86649425594064,67.45431790299561
-152.92364498261392,68.07729915486199
-152.92364498261392,68.07729915486199
-150.65773051946533,68.27334548440342
