longitude,latitude
-76.076703,45.480108
-79.817679,45.971772
-116.054334,44.952951
-121.803742,46.941108
-105.630891,40.199207
-63.634967,44.439241
-76.945114,44.932384
-74.294898,44.84866
-76.4646,42.5052
-76.509476,42.438103
-76.424,42.3556
-76.46632,42.44127
-73.8884,42.6013
-76.509476,42.438103
-76.364083,42.450422
-76.509476,42.438103
-75.257082,43.241673
-76.655259,42.276659
-76.509476,42.438103
-76.509476,42.438103
-76.509476,42.438103
-75.329389,42.111149
-76.509476,42.438103
-153.649374,67.35593
-76.38849,42.42766
-106.349863,39.423924
-94.416664,60.833332
-79.406653,42.439706
-79.406653,42.439706
-94.416664,60.833332
-75.969692,43.155522
-76.29779,42.49073
-150.4166,70.4368
-76.3857,42.3443
-75.329389,42.111149
-76.509476,42.438103
-74.835438,41.981478
-105.522563,36.50763
-71.517714,42.602453
-66.656621,45.931732
-148.312768,64.700846
-72.461389,44.340827
-117.862286,53.730707
-75.851946,45.341824
-80.929138,44.062633
-73.52273,45.679896
-122.897381,49.238733
-99.276545,49.699375
-72.525655,43.132368
-134.413787,58.271453
-75.817573,45.352278
-80.435257,46.122719
-78.852945,43.975713
-70.268547,43.645806
-123.055625,53.803714
-106.530792,35.924998
-92.101148,44.397792
-84.390256,46.708386
-128.78415,54.837801
-107.762197,39.407911
-119.578889,37.7625
-75.834899,42.911971
-77.676059,43.998067
-116.993797,46.661663
-123.000698,49.253177
-120.642245,48.513443
-73.065712,43.911655
-69.079917,44.126195
-155.778206,58.555482
-76.472218,44.248437
-118.070267,53.054244
-59.3333,82.0
-52.8507,47.5354
-123.886,44.6194
-57.0325,53.6502
-148.39,64.39
-106.51425836282098,35.62888573298128
-105.55959,35.78184
-126.828,65.283
-137.01667,62.16667
-75.44274,45.591794
-82.51844,41.962772
-88.837303,43.457802
-71.748596,43.25
-88.837303,43.457802
-88.837303,43.457802
-88.837303,43.457802
-123.303001,44.564499
-76.496597,42.440601
-80.485603,41.579601
-78.5158,43.3377
-114.59607,50.95142
-106.769753,37.528345
-75.818155,45.539795
-123.056294,53.803766
-78.369089,45.58764
-128.929622,60.052557
-145.477315,62.837595
-70.301035,43.681856
-78.46389,48.28364
-72.633759,43.0374
-79.304802,48.063807
-79.656944,38.086109
-123.529457,47.982167
-72.681567,45.413708
-79.16337,43.165069
-92.101148,44.397792
-116.633831,49.12435
-66.698931,45.864306
-71.812115,42.82999
-62.720178,44.791922
-75.797814,45.373049
-75.628453,45.099024
-72.791183,43.417252
-73.764741,45.39152
-79.300502,43.163262
-73.082362,45.024028
-113.666995,48.702756
-82.249539,41.3971
-148.873586,61.468067
-73.062034,41.930524
-72.991087,43.954787
-93.809031,58.733429
-113.811376,49.127723
-79.747672,44.733677
-79.433687,44.899216
-135.28307,57.084504
-123.359175,44.251014
-121.783355,46.788756
-101.709409,50.609026
-75.350735,45.522778
-75.697925,45.372845
-119.00035,38.227617
-153.884865,60.642158
-64.288,44.369
-61.902719,57.521772
-161.89015,55.414458
-69.975884,43.92758
-68.417806,45.871163
-69.965328,43.914524
-60.211441,55.457888
-59.393298,47.882061
-69.59061,45.459491
-121.941074,49.133881
-60.211441,55.457888
-68.795588,44.573685
-116.805033,35.300806
-60.211441,55.457888
-57.454167,49.190556
-124.070674,44.066511
-153.455867,57.38723
-70.736736,44.593951
-69.975884,43.92758
-71.325269,42.520582
-60.211441,55.457888
-61.669414,45.797919
-56.833312,51.526559
-59.202842,55.047394
-122.3,49.05
-71.59857,42.870534
-67.316659,45.136186
-69.293194,46.221412
-73.832623,42.622024
-71.428882,41.531252
-71.275646,41.516873
-113.541071,53.405617
-71.30841,42.42238
-69.652439,45.648263
-61.669414,45.797919
-68.795588,44.573685
