longitude,latitude
-109.27165,32.051262
-118.755126,36.35072
-109.27165,32.051262
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-108.595787,37.338024
-107.15797676309533,34.48522088388052
-108.09794010034229,34.82826999448784
-105.72928196365487,32.69753531202838
-106.321111,35.778889
-110.28514,31.44485
-110.285139,31.444847
-112.334888,34.184753
-107.89439,33.43887
-103.350226,36.88718
-108.212853,33.576896
-105.595278,28.080278
-100.152,19.171
-96.441667,16.138889
-104.822222,20.380556
-99.625278,21.500833
-106.071944,28.881667
-99.768977,23.970304
-100.151667,19.171111
-100.164167,19.5125
-96.875,18.191667
-97.486389,19.3875
-97.091667,19.658333
-108.94694,30.611405
-100.891587,21.171316
-105.450859,29.277232
-100.827778,24.307778
-105.334667,23.820833
-107.01155,29.27428
-103.599209,19.661792
-102.925833,18.819444
-102.250556,27.004722
-110.737778,30.873333
-108.535833,30.758333
-95.571667,16.837778
-99.804,18.96
-99.660833,21.101944
-96.959722,17.798333
-106.182958,28.839586
-100.643333,23.431389
-99.574883,21.1625
-99.62553,21.13465
-106.035298,26.525568
-107.552167,27.017017
-102.127992,26.986116
-106.239167,28.545
-106.101008,26.706056
-102.267222,27.004722
-102.123817,26.975009
-99.800136,23.969858
-100.643,23.431
-98.208333,20.421111
-98.65,20.433333
-108.543333,30.775
-92.575,16.670833
-106.089201,28.708243
-97.075,19.625
-103.0,18.927778
-110.738039,30.873404
-104.079167,21.895556
-92.575,16.671
-96.465,16.058333
-105.347067,29.254574
-105.242778,27.653056
-100.175556,23.668889
-99.564444,20.915278
-102.13465,26.984453
-99.803889,18.960278
-92.556667,16.660556
-115.61422,30.86402
-100.28,24.897222
-96.471944,16.083333
-103.966667,27.866667
-99.824167,24.101111
-102.250556,28.004722
-92.557,16.661
-106.0889,28.6353
-102.127786,26.98583
-99.77,24.01
-106.394761,29.493643
-98.723625,20.644278
-99.63326,18.73335
-96.425,17.241667
-97.486,19.388
-97.821667,18.160556
-102.077983,26.961398
-104.719562,20.278226
-96.47,16.075556
-115.865,32.019
-96.581389,15.715
-109.5,30.333333
-115.864722,32.019167
-100.354722,21.8975
-121.142503,36.495658
-96.78,16.935
-103.524497,29.983392
-114.093113,36.63353
-108.830341,33.413394
-108.830341,33.413394
-118.894029,34.873883
-118.894029,34.873883
-121.142334,36.496243
-120.3333,40.1
-108.185997,33.688
-108.92,31.4172
-96.425,17.241667
-96.425,17.241667
-96.425,17.241667
-96.465,16.058333
-96.875,18.191667
-96.641667,17.155556
-96.425,17.241667
-103.15746,29.175608
-105.318345,40.637162
-100.956271,25.327104
-109.066667,33.05
-102.13502940902302,26.98473521809813
-102.13502940902302,26.98473521809813
-102.12419509962724,26.97529161659572
-102.13502940902302,26.98473521809813
-102.13502940902302,26.98473521809813
-102.13502940902302,26.98473521809813
-102.13502940902302,26.98473521809813
-102.13502940902302,26.98473521809813
-102.13502940902302,26.98473521809813
-102.13502940902302,26.98473521809813
-102.13502940902302,26.98473521809813
-102.13502940902302,26.98473521809813
-102.13502940902302,26.98473521809813
-112.045133,35.32225
-110.646083,34.36475
-123.853883,41.914017
-109.14720661929073,31.91878502567108
-107.96389778951327,34.9596843938376
-120.333333,48.583333
-107.75512077039096,35.23749959200821
-103.82926969641292,43.731580346301975
-107.979867,33.0408
-112.301717,36.70495
-103.80955,43.732617
-111.9482,35.945083
-107.670767,35.248467
-119.233717,37.093617
-100.789549,25.337271
-97.025994,19.007833
-99.733333,21.1
-103.0,18.927778
-103.0,18.927778
-103.0,18.927778
-102.925833,18.819444
-103.0,18.927778
-99.340278,18.975278
-100.164167,17.484444
-102.925833,18.819444
-99.630833,18.746667
-99.866667,20.068333
-100.164167,17.484444
-115.864722,32.019167
-115.944083,32.021194
-111.091091,34.320255
-103.673257,41.716412
-106.411352,35.839338
-104.908262,24.371589
-110.996716,31.749678
-108.816833,31.948241
-102.93007,29.57969
-121.488013,43.75022
-113.479184,31.644643
-100.179652,25.324065
-119.528628,41.469151
-121.142555,36.495845
-108.92,31.4172
-104.47056329436761,32.2154594504295
-104.47835250963256,32.373705737136234
-104.44362836287341,32.17537876665582
-102.8312874084221,43.98160355426467
-110.30433080255284,31.412894517567466
-103.3088,29.2418999991952
-106.182958,28.839586
-104.47056329436761,32.2154594504295
-104.47056329436761,32.2154594504295
-104.47835250963256,32.373705737136234
-116.44859159680183,32.98861932035366
-104.06551082152166,44.14937571579015
-104.17112784081394,29.224737888284462
-99.76897774834238,23.97030461415728
-103.7163233622004,43.42506362217495
-101.93019509707797,43.75548992433191
-110.30433080255284,31.412894517567466
-121.382631,41.644561
-106.182958,28.839586
-104.44362836287341,32.17537876665582
-110.28823052107937,31.426994160049293
-104.49776,29.51919
-99.76897774834238,23.97030461415728
-103.4761577752497,43.554883740638054
-103.164922,29.031442
-106.09204916948943,34.25995330103934
-104.47056329436761,32.2154594504295
-104.47056329436761,32.2154594504295
-104.47056329436761,32.2154594504295
-104.47056329436761,32.2154594504295
-99.76897774834238,23.97030461415728
-104.0159971304127,43.93237768594079
-103.28264,29.27151
-104.47056329436761,32.2154594504295
-104.47056329436761,32.2154594504295
-104.47056329436761,32.2154594504295
-104.49776,29.51919
-104.49776,29.51919
-99.76897774834238,23.97030461415728
